runName,time,JLE,tp,fp,tn,fn,accuracy,ttfd,vSpeed
3639052253,4.00000,134.52430,1612,628,0,0,1.00000,4.00000,30.00000
3639052253,6.00000,147.80918,1312,374,0,0,1.00000,4.00000,30.00000
3639052253,8.00000,146.32076,1350,500,0,0,1.00000,4.00000,30.00000
3639052253,10.00000,142.59275,1063,644,0,0,1.00000,4.00000,30.00000
3639052253,12.00000,156.32766,1055,754,0,0,1.00000,4.00000,30.00000
3639052253,14.00000,150.92415,1138,709,0,0,1.00000,4.00000,30.00000
3639052253,16.00000,198.59544,1003,859,0,0,1.00000,4.00000,30.00000
3639052253,18.00000,215.95874,594,1101,0,0,1.00000,4.00000,30.00000
3639052253,20.00000,159.91288,561,636,0,0,1.00000,4.00000,30.00000
3639052253,22.00000,178.10230,520,555,0,0,1.00000,4.00000,30.00000
3639052253,24.00000,122.60881,496,731,0,0,1.00000,4.00000,30.00000
3639052253,26.00000,90.74685,724,541,0,0,1.00000,4.00000,30.00000
3639052253,28.00000,64.99064,724,361,0,0,1.00000,4.00000,30.00000
3639052253,30.00000,133.73651,873,759,0,0,1.00000,4.00000,30.00000
2473885580,4.00000,141.74586,1282,1251,0,0,1.00000,4.00000,30.00000
2473885580,6.00000,174.34360,842,1300,0,0,1.00000,4.00000,30.00000
2473885580,8.00000,139.92632,781,1013,0,0,1.00000,4.00000,30.00000
2473885580,10.00000,85.31023,1316,267,0,0,1.00000,4.00000,30.00000
2473885580,12.00000,75.65367,1371,231,0,0,1.00000,4.00000,30.00000
2473885580,14.00000,71.60703,1285,250,0,0,1.00000,4.00000,30.00000
2473885580,16.00000,63.01332,1197,379,0,0,1.00000,4.00000,30.00000
2473885580,18.00000,68.80930,1332,317,0,0,1.00000,4.00000,30.00000
2473885580,20.00000,68.43938,1749,380,0,0,1.00000,4.00000,30.00000
2473885580,22.00000,121.18611,1571,680,0,0,1.00000,4.00000,30.00000
2473885580,24.00000,115.72997,1737,538,0,0,1.00000,4.00000,30.00000
2473885580,26.00000,78.34211,1737,559,0,0,1.00000,4.00000,30.00000
2473885580,28.00000,62.10121,1675,612,0,0,1.00000,4.00000,30.00000
2473885580,30.00000,77.02120,1641,842,0,0,1.00000,4.00000,30.00000
4269660700,4.00000,83.64735,1417,283,0,0,1.00000,4.00000,30.00000
4269660700,6.00000,55.96470,1379,285,0,0,1.00000,4.00000,30.00000
4269660700,8.00000,55.00838,1626,194,0,0,1.00000,4.00000,30.00000
4269660700,10.00000,58.83285,1060,30,0,0,1.00000,4.00000,30.00000
4269660700,12.00000,94.04825,909,60,0,0,1.00000,4.00000,30.00000
4269660700,14.00000,59.01307,906,30,0,0,1.00000,4.00000,30.00000
4269660700,16.00000,23.77048,760,14,0,0,1.00000,4.00000,30.00000
4269660700,18.00000,69.21909,761,70,0,0,1.00000,4.00000,30.00000
4269660700,20.00000,86.63538,1465,50,0,0,1.00000,4.00000,30.00000
4269660700,22.00000,41.54765,1594,121,0,0,1.00000,4.00000,30.00000
4269660700,24.00000,36.47023,1831,261,0,0,1.00000,4.00000,30.00000
4269660700,26.00000,46.41957,1668,312,0,0,1.00000,4.00000,30.00000
4269660700,28.00000,33.87042,1511,439,0,0,1.00000,4.00000,30.00000
4269660700,30.00000,68.62912,1502,281,0,0,1.00000,4.00000,30.00000
2999509014,4.00000,98.91492,1425,398,0,0,1.00000,4.00000,30.00000
2999509014,6.00000,142.13435,1196,540,0,0,1.00000,4.00000,30.00000
2999509014,8.00000,158.35069,941,594,0,0,1.00000,4.00000,30.00000
2999509014,10.00000,154.66560,610,398,0,0,1.00000,4.00000,30.00000
2999509014,12.00000,124.07103,824,367,0,0,1.00000,4.00000,30.00000
2999509014,14.00000,139.98750,900,331,0,0,1.00000,4.00000,30.00000
2999509014,16.00000,189.82677,511,536,0,0,1.00000,4.00000,30.00000
2999509014,18.00000,147.93812,514,397,0,0,1.00000,4.00000,30.00000
2999509014,20.00000,134.58704,954,362,0,0,1.00000,4.00000,30.00000
2999509014,22.00000,160.62411,901,504,0,0,1.00000,4.00000,30.00000
2999509014,24.00000,211.96006,268,917,0,0,1.00000,4.00000,30.00000
2999509014,26.00000,230.87142,96,778,0,0,1.00000,4.00000,30.00000
2999509014,28.00000,186.56317,579,222,0,0,1.00000,4.00000,30.00000
2999509014,30.00000,207.09318,322,743,0,0,1.00000,4.00000,30.00000
790429338,4.00000,48.66953,1768,100,0,0,1.00000,4.00000,30.00000
790429338,6.00000,70.21100,1613,86,0,0,1.00000,4.00000,30.00000
790429338,8.00000,108.68522,1310,285,0,0,1.00000,4.00000,30.00000
790429338,10.00000,84.29073,1140,89,0,0,1.00000,4.00000,30.00000
790429338,12.00000,68.89997,1140,54,0,0,1.00000,4.00000,30.00000
790429338,14.00000,80.94515,1140,54,0,0,1.00000,4.00000,30.00000
790429338,16.00000,71.20496,1167,33,0,0,1.00000,4.00000,30.00000
790429338,18.00000,87.34788,1140,140,0,0,1.00000,4.00000,30.00000
790429338,20.00000,138.73004,1140,398,0,0,1.00000,4.00000,30.00000
790429338,22.00000,117.37883,1066,321,0,0,1.00000,4.00000,30.00000
790429338,24.00000,90.08102,1203,85,0,0,1.00000,4.00000,30.00000
790429338,26.00000,140.47695,882,454,0,0,1.00000,4.00000,30.00000
790429338,28.00000,160.29556,882,405,0,0,1.00000,4.00000,30.00000
790429338,30.00000,96.08775,914,170,0,0,1.00000,4.00000,30.00000
